pais,anio,grupo_edad,sexo,causa,causa_grupo,q_media_posterior,q_mediana_posterior,q_li_95,q_ls_95
Belice,2016,90-94,Mujer,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,0.00290815947489626,0.002473449838685084,0.00039776309491476066,0.007900312392984827
Belice,2016,90-94,Mujer,IV,"Enfermedades endocrinas, nutricionales y metabólicas",0.0215411659859992,0.01991685893603745,0.0061032863326214125,0.04620132416504609
Belice,2016,90-94,Mujer,IX,Enfermedades del sistema circulatorio,0.10106284301246513,0.09923950105256968,0.058956893968768555,0.15211415166618228
Belice,2016,90-94,Mujer,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",0.0015809803781729745,0.0012012307952575187,8.668432452920403e-5,0.0051927386044598985
Belice,2016,90-94,Mujer,X,Enfermedades del sistema respiratorio,0.02988677309503717,0.027954696199351196,0.010502281282456963,0.059551407632331625
Belice,2016,90-94,Mujer,XI,Enfermedades del sistema digestivo,7.366270046989129e-4,2.470754381347659e-4,1.1015326223504723e-7,0.004159497328373961
Belice,2016,90-94,Mujer,XII,Enfermedades de la piel y del tejido subcutáneo,1.2095760067472716e-4,1.299931053341807e-13,8.812591907065066e-57,0.0012709438072048304
Belice,2016,90-94,Mujer,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,2.0830471261092502e-5,8.325025402173463e-6,5.470162044443063e-9,1.1208894320480824e-4
Belice,2016,90-94,Mujer,XIV,Enfermedades del sistema genitourinario,0.004339071759639602,0.003201412691204339,1.718283315043953e-4,0.015018272680238282
Belice,2016,90-94,Mujer,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",5.370150873185391e-5,8.534128282958566e-7,5.016638071999233e-17,4.903761737030513e-4
Belice,2016,90-94,Mujer,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",0.015234581297234675,0.013681927152306157,0.0032859926274178023,0.03587673559719599
Belice,2016,90-94,Mujer,XX,Causas externas de mortalidad,0.001754031894658816,0.0014585517895016995,2.2418156135790566e-4,0.004948112948820415
Belice,2016,95+,Hombre,I,Enfermedades infecciosas y parasitarias,7.119115469443202e-4,4.477200648017511e-4,8.61515654175686e-6,0.002873568955371948
Belice,2016,95+,Hombre,II,Tumores,0.002574619969344551,6.753000406754331e-4,4.5969920898894037e-8,0.015873542066386914
Belice,2016,95+,Hombre,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,1.91652391022088e-4,5.3804254512506e-6,4.187745126643788e-16,0.0017337134455096494
Belice,2016,95+,Hombre,IV,"Enfermedades endocrinas, nutricionales y metabólicas",0.04578402435058779,0.04167416036891178,0.010807984471871845,0.10491706022703022
Belice,2016,95+,Hombre,IX,Enfermedades del sistema circulatorio,0.23769640405638526,0.2316863501562007,0.10734488304094021,0.39847959679334594
Belice,2016,95+,Hombre,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",4.0680883002942875e-4,1.0896784145414656e-4,8.164480614838233e-9,0.0025471052491904673
Belice,2016,95+,Hombre,X,Enfermedades del sistema respiratorio,0.06834626112878672,0.06263750345484816,0.015913929696440128,0.15349140212063989
Belice,2016,95+,Hombre,XI,Enfermedades del sistema digestivo,0.0030992677727046856,0.002386909897500804,1.8674316677444027e-4,0.0100330960993298
Belice,2016,95+,Hombre,XII,Enfermedades de la piel y del tejido subcutáneo,2.8456116301119847e-4,7.33394378108174e-13,1.9744348918054428e-57,0.0030647512628464812
Belice,2016,95+,Hombre,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1.869622300569811e-5,7.2215257560026165e-6,5.822917820358286e-9,1.0158025771152368e-4
Belice,2016,95+,Hombre,XIV,Enfermedades del sistema genitourinario,0.0010123229834195784,6.323943116834241e-5,1.6713545822971918e-12,0.008103707022318328
Belice,2016,95+,Hombre,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",4.881399456215816e-5,8.270834116688059e-7,2.3219889356693715e-17,4.4345640669818615e-4
Belice,2016,95+,Hombre,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",0.013887544927032409,0.009899545268495256,4.391233751608474e-4,0.050217541577073734
Belice,2016,95+,Hombre,XX,Causas externas de mortalidad,8.804700057683467e-4,6.09052101704184e-4,1.9045582813657593e-5,0.0032866049058066595
Belice,2016,95+,Mujer,I,Enfermedades infecciosas y parasitarias,7.573244477771302e-4,4.780903205849815e-4,8.086234922116204e-6,0.003076502561859271
Belice,2016,95+,Mujer,II,Tumores,0.0025090230695791627,6.161501273055665e-4,2.9148263553152873e-8,0.01565600232156037
Belice,2016,95+,Mujer,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,2.0828905607242625e-4,5.04149541119416e-6,5.540688576405888e-16,0.0018278109676040572
Belice,2016,95+,Mujer,IV,"Enfermedades endocrinas, nutricionales y metabólicas",0.04192424241823138,0.03801628496142087,0.009718822987917677,0.09605767564798172
Belice,2016,95+,Mujer,IX,Enfermedades del sistema circulatorio,0.15349207403564533,0.1474354161306335,0.06106707555571153,0.2800268322172697
Belice,2016,95+,Mujer,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",4.278845435803456e-4,1.1427364977799846e-4,8.477734586385765e-9,0.002716144420952787
Belice,2016,95+,Mujer,X,Enfermedades del sistema respiratorio,0.05779373507165383,0.0526376325629053,0.013422915745961706,0.1328645764972599
Belice,2016,95+,Mujer,XI,Enfermedades del sistema digestivo,9.024658907553295e-4,3.0327828937590435e-4,1.226614606655318e-7,0.005038078311463124
Belice,2016,95+,Mujer,XII,Enfermedades de la piel y del tejido subcutáneo,2.798099220175138e-4,5.043130996700095e-13,3.1386665278699513e-56,0.0032878343393681624
Belice,2016,95+,Mujer,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1.9204032984278992e-5,7.205529223053872e-6,5.539998989464355e-9,1.0637659129788694e-4
Belice,2016,95+,Mujer,XIV,Enfermedades del sistema genitourinario,0.0010189249889182574,7.217915928650474e-5,1.7140441775555848e-12,0.00780094163367459
Belice,2016,95+,Mujer,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",5.319596597954976e-5,9.488550153519232e-7,2.937411597388477e-17,4.782139370238606e-4
Belice,2016,95+,Mujer,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",0.024708965974893565,0.02110111166604646,0.0032790768738711912,0.06554459094661423
Belice,2016,95+,Mujer,XX,Causas externas de mortalidad,9.137838002154243e-4,6.304748408821606e-4,2.1447616476095188e-5,0.0033229891532252274
Belice,2017,0-4,Hombre,I,Enfermedades infecciosas y parasitarias,2.3451247629492874e-4,2.1957337810870736e-4,7.280944732496844e-5,4.785385257082584e-4
Belice,2017,0-4,Hombre,II,Tumores,6.575637796179652e-5,4.958466272137934e-5,3.6163387738848343e-6,2.19965251894598e-4
Belice,2017,0-4,Hombre,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,6.529268881636766e-6,1.6661803211911348e-7,2.0062220533401416e-17,5.8766462648877135e-5
Belice,2017,0-4,Hombre,IV,"Enfermedades endocrinas, nutricionales y metabólicas",1.1395523958327786e-4,9.78268200735726e-5,1.6513693732071e-5,3.013713136418332e-4
Belice,2017,0-4,Hombre,IX,Enfermedades del sistema circulatorio,5.977382258128785e-5,4.299483916829044e-5,2.274670105055287e-6,2.0692628913231576e-4
Belice,2017,0-4,Hombre,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",6.538306730736523e-5,5.02985605188861e-5,3.768968574289273e-6,2.1355175646773072e-4
Belice,2017,0-4,Hombre,X,Enfermedades del sistema respiratorio,5.729158093482984e-4,5.548629883667521e-4,2.8952070661324733e-4,9.59794030605654e-4
Belice,2017,0-4,Hombre,XI,Enfermedades del sistema digestivo,1.1913128847743219e-4,1.0239691603389627e-4,1.784018056803383e-5,3.12814614423972e-4
Belice,2017,0-4,Hombre,XII,Enfermedades de la piel y del tejido subcutáneo,1.4864984078387756e-6,2.0467751267852117e-15,9.169750740705723e-61,1.583166999689885e-5
Belice,2017,0-4,Hombre,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1.1287234365166384e-5,4.403056909264763e-6,3.6209626063827732e-9,5.929223394004646e-5
Belice,2017,0-4,Hombre,XIV,Enfermedades del sistema genitourinario,8.646866940216143e-6,5.442514069827091e-7,1.609524109312004e-14,7.050568168934372e-5
Belice,2017,0-4,Hombre,XVI,Afecciones originadas en el periodo perinatal,0.001616234697152307,0.0016061006483653402,0.0012537159327929235,0.0020324475203348743
Belice,2017,0-4,Hombre,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",6.086279439891764e-4,5.932806181268212e-4,3.2801575994528196e-4,9.739670298348355e-4
Belice,2017,0-4,Hombre,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",2.614530990403814e-4,0.00024503451801981193,8.443923546484471e-5,5.324568747381805e-4
Belice,2017,0-4,Hombre,XX,Causas externas de mortalidad,2.9367114661816267e-4,2.77989283763256e-4,1.0757353069241134e-4,5.678949004431542e-4
Belice,2017,0-4,Mujer,I,Enfermedades infecciosas y parasitarias,1.4255602698222183e-4,1.267506445019752e-4,2.7426318293371282e-5,3.479189725936322e-4
Belice,2017,0-4,Mujer,II,Tumores,1.777053465006711e-4,1.6226054142568993e-4,4.042032031240695e-5,4.064713533805732e-4
Belice,2017,0-4,Mujer,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,6.727303424229456e-6,1.6689132834986567e-7,2.6256523197539918e-17,5.8685270171697675e-5
Belice,2017,0-4,Mujer,IV,"Enfermedades endocrinas, nutricionales y metabólicas",6.529191170377832e-5,4.886438966748608e-5,3.255947303735536e-6,2.1552637666833214e-4
Belice,2017,0-4,Mujer,IX,Enfermedades del sistema circulatorio,1.1639455695766874e-4,1.0019545845598105e-4,1.5996242102768504e-5,3.1701635307692733e-4
Belice,2017,0-4,Mujer,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",1.2123021318042588e-4,1.0429835166473844e-4,1.7290454094296316e-5,3.19432052157607e-4
Belice,2017,0-4,Mujer,X,Enfermedades del sistema respiratorio,1.7371036094703725e-4,1.559067894804852e-4,3.856154201483625e-5,4.029777018864597e-4
Belice,2017,0-4,Mujer,XI,Enfermedades del sistema digestivo,7.276837164310131e-5,5.646231588752763e-5,4.528194923991496e-6,2.3475944668822736e-4
Belice,2017,0-4,Mujer,XII,Enfermedades de la piel y del tejido subcutáneo,1.7266994431625337e-6,2.985155092898147e-15,3.58281313395749e-59,2.0644938054790753e-5
Belice,2017,0-4,Mujer,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1.1709222809500367e-5,4.588678632610721e-6,4.076969810984029e-9,6.20380718476323e-5
Belice,2017,0-4,Mujer,XIV,Enfermedades del sistema genitourinario,9.03596575793343e-6,6.275363839291829e-7,7.799453110866727e-15,7.268258584736952e-5
Belice,2017,0-4,Mujer,XVI,Afecciones originadas en el periodo perinatal,0.001366769887258037,0.0013592161649040163,0.0010385485678194902,0.001749560197082589
Belice,2017,0-4,Mujer,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",6.360932448923546e-4,6.183913706514711e-4,3.3742392126149114e-4,0.0010202243262757208
Belice,2017,0-4,Mujer,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",5.617547872840842e-5,4.092473259433828e-5,1.8121794532082563e-6,2.0053564694771125e-4
Belice,2017,0-4,Mujer,XX,Causas externas de mortalidad,3.5710714124281926e-4,3.4174219459764314e-4,1.4344396472754935e-4,6.524921946110431e-4
Belice,2017,10-14,Hombre,I,Enfermedades infecciosas y parasitarias,3.814566597764294e-5,2.3941055141988604e-5,4.6197953182984475e-7,1.5258603375722428e-4
Belice,2017,10-14,Hombre,II,Tumores,1.593514498547828e-5,4.177859682170062e-6,2.48158517471917e-10,9.873830750609943e-5
Belice,2017,10-14,Hombre,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,6.56291320140974e-6,1.6557556945947482e-7,1.812247307485784e-17,6.189984410375098e-5
Belice,2017,10-14,Hombre,IV,"Enfermedades endocrinas, nutricionales y metabólicas",1.1669176038932632e-5,1.842746078643254e-6,6.206739558026194e-12,8.070123057734407e-5
Belice,2017,10-14,Hombre,IX,Enfermedades del sistema circulatorio,6.008420618883359e-5,4.420461316782751e-5,2.5947972058754865e-6,2.0791676607145962e-4
Belice,2017,10-14,Hombre,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",6.434120387202649e-5,4.914144388760161e-5,3.3779275832770235e-6,2.088946692208822e-4
Belice,2017,10-14,Hombre,X,Enfermedades del sistema respiratorio,6.250738838207272e-5,4.6097731079444395e-5,2.764209136113788e-6,2.148432146059995e-4
Belice,2017,10-14,Hombre,XI,Enfermedades del sistema digestivo,1.9366742337198734e-5,6.72971325785564e-6,2.7643758225110953e-9,1.1213235273857426e-4
Belice,2017,10-14,Hombre,XII,Enfermedades de la piel y del tejido subcutáneo,1.5969965447389548e-6,2.3534583889389226e-15,6.647300404518306e-59,1.7316090527773935e-5
Belice,2017,10-14,Hombre,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1.1151507510838588e-5,4.300528984016366e-6,4.162495117260951e-9,5.9208460869683236e-5
Belice,2017,10-14,Hombre,XIV,Enfermedades del sistema genitourinario,5.890775597477637e-5,4.286888251811921e-5,2.4622429053592635e-6,2.0503788864994154e-4
Belice,2017,10-14,Hombre,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",5.886076939327139e-6,1.1186935993403513e-7,3.3429400921631117e-18,5.298024637227878e-5
Belice,2017,10-14,Hombre,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",4.052060145697855e-6,4.40081201051839e-9,1.218240348140385e-25,4.1962288506130365e-5
Belice,2017,10-14,Hombre,XX,Causas externas de mortalidad,9.794732520539511e-5,8.134582924112989e-5,1.2167280256827403e-5,2.772283549572472e-4
Belice,2017,10-14,Mujer,I,Enfermedades infecciosas y parasitarias,9.033683221564448e-5,7.441653638420268e-5,8.905983206632e-6,2.602047621539638e-4
Belice,2017,10-14,Mujer,II,Tumores,1.6188049875940453e-5,4.253872361769998e-6,2.557632864597952e-10,9.863068826246236e-5
Belice,2017,10-14,Mujer,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,6.663303639527976e-6,1.723224151299847e-7,3.787228150547272e-17,5.669768678401951e-5
Belice,2017,10-14,Mujer,IV,"Enfermedades endocrinas, nutricionales y metabólicas",1.1962345245586873e-5,1.7055336103535898e-6,6.256433737813898e-12,8.346553260168013e-5
Belice,2017,10-14,Mujer,IX,Enfermedades del sistema circulatorio,9.34399285176797e-6,6.92075302995592e-7,3.9399919401863974e-14,7.499953344011327e-5
Belice,2017,10-14,Mujer,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",1.572472304510202e-5,4.295567114175979e-6,5.076255624709295e-10,9.724358230191378e-5
Belice,2017,10-14,Mujer,X,Enfermedades del sistema respiratorio,6.32770756897601e-5,4.658530361361332e-5,2.756023413323874e-6,2.1746609581430737e-4
Belice,2017,10-14,Mujer,XI,Enfermedades del sistema digestivo,1.984573381328493e-5,6.916237676930207e-6,4.0080052947250885e-9,1.1131486111794111e-4
Belice,2017,10-14,Mujer,XII,Enfermedades de la piel y del tejido subcutáneo,1.567864840358361e-6,1.3582820648902307e-15,3.4161693135496015e-59,1.7890114799494082e-5
Belice,2017,10-14,Mujer,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1.1265482983984617e-5,4.4262436996650245e-6,2.434497629047375e-9,6.050425912147527e-5
Belice,2017,10-14,Mujer,XIV,Enfermedades del sistema genitourinario,8.844385989642586e-6,5.868342341433828e-7,2.6323244105956308e-14,7.422165224783702e-5
Belice,2017,10-14,Mujer,XV,"Embarazo, parto y puerperio",1.5354941089544904e-5,1.092578345259302e-5,5.367580634909203e-7,5.502430598934377e-5
Belice,2017,10-14,Mujer,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",6.054899225873652e-6,1.2402028227420094e-7,3.819968170842178e-18,5.341172488906053e-5
Belice,2017,10-14,Mujer,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",4.127689557152985e-6,4.8725888096762385e-9,1.5109891817526252e-25,4.2795991331905886e-5
Belice,2017,10-14,Mujer,XX,Causas externas de mortalidad,1.9856262363742672e-4,1.8234328589488048e-4,5.416830381312991e-5,4.3650386921507267e-4
Belice,2017,15-19,Hombre,I,Enfermedades infecciosas y parasitarias,1.344592341248384e-4,1.1882798200199816e-4,2.4812471098172264e-5,3.3347647393289274e-4
Belice,2017,15-19,Hombre,II,Tumores,1.1661945514037025e-4,9.933132984146106e-5,1.790126428859294e-5,3.099297101712002e-4
Belice,2017,15-19,Hombre,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,6.510555203863056e-6,1.5864854772387693e-7,1.5674409288564528e-17,5.650328563718851e-5
Belice,2017,15-19,Hombre,IV,"Enfermedades endocrinas, nutricionales y metabólicas",1.1639883988376163e-5,1.7554374519170213e-6,3.6099987822045576e-12,8.456144734799414e-5
Belice,2017,15-19,Hombre,IX,Enfermedades del sistema circulatorio,1.0963676472036989e-4,9.3350130352244e-5,1.4375678986902956e-5,2.9591615417194877e-4
Belice,2017,15-19,Hombre,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",1.5914422628158893e-5,4.269678607736236e-6,4.2888741808334496e-10,9.79128734951198e-5
